Merchant_ID,Merchant_Country,Merchant_Language,Merchant_Creation_Timestamp,Merchant_Subscription_Timestamp,Merchant_Days_To_Subscribe,Merchant_Hours_To_Subscribe,Merchant_End_Trial,Merchant_Creation_Year,Merchant_Creation_Month,Merchant_Creation_Day_Of_Week,Merchant_Creation_Time,Merchant_Creation_Time_Period,Merchant_Billing_Country,Merchant_Billing_City,Merchant_Billing_Zip,Merchant_Plan_Offer,Merchant_Plan_Periodicity,Shop_Status,Shop_Name,Shop_ID,Shop_Image_Version,Shop_Existence_Days,Shop_Last_Bo_Connection_Date,Shop_Theme,Shop_Last_Theme_Change_Date,Shop_Products_Count,Shop_Shipping_Methods_Count,Shop_Last_Shipping_Method_Config_Date,Shop_Payment_Methods_Count,Shop_Last_Payment_Method_Config_Date,Shop_Bo_Connections,Shop_Bo_Connections_Last_7_Days,Shop_Bo_Connections_Last_30_Days,Shop_Orders_Count,Shop_Orders_Count_Last_7_Days,Shop_Orders_Count_Last_30_Days,Shop_Last_Order_Date,Shop_Gross_Sales,Shop_Gross_Sales_Last_7_Days,Shop_Gross_Sales_Last_30_Days,Shop_Last_Logo_Change_Date,Shop_Last_Favicon_Change_Date
2438,fr,fr,2017-12-08 17:09:45.000000 UTC,,,,2018-01-07,2017,December,Friday,18:09,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Abaca,abaca,1.7.2.4__1.1.0__20171129,4,20171208,classic,,0,1,20171210,4,20171210,2,2,2,0,0,0,,0,0,0,,
2423,fr,fr,2017-12-08 13:37:31.000000 UTC,,,,2018-01-07,2017,December,Friday,14:37,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,ATOME,atome,1.7.2.4__1.1.0__20171129,4,20171211,classic,,0,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,,
2411,fr,fr,2017-12-08 10:40:48.000000 UTC,,,,2018-01-07,2017,December,Friday,11:40,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,mes livres audios,mes-livres-audios,1.7.2.4__1.1.0__20171129,4,20171208,shopping,,0,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,,
2448,fr,en,2017-12-08 22:16:33.000000 UTC,,,,2018-01-07,2017,December,Friday,23:16,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Le Concierge,le-concierge,1.7.2.4__1.1.0__20171129,4,20171209,classic,,0,1,20171210,4,20171210,2,2,2,0,0,0,,0,0,0,20171209,20171209
2401,es,es,2017-12-08 02:24:49.000000 UTC,,,,2018-01-07,2017,December,Friday,03:24,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,soccer,soccer,1.7.2.4__1.1.0__20171129,4,20171208,classic,,24,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,20171208,
2435,it,it,2017-12-08 16:34:10.000000 UTC,,,,2018-01-07,2017,December,Friday,17:34,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Frantoio Vignoli,frantoiovignoli,1.7.2.4__1.1.0__20171129,4,20171208,classic,,0,1,20171210,4,20171210,2,2,2,0,0,0,,0,0,0,,
2352,fr,fr,2017-12-07 08:37:21.000000 UTC,,,,2018-01-06,2017,December,Thursday,09:37,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,WheelUp,wheelup,1.7.2.4__1.1.0__20171129,5,20171207,classic,,0,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,,
2393,fr,fr,2017-12-07 19:37:54.000000 UTC,,,,2018-01-06,2017,December,Thursday,20:37,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,stefiboho,stefiboho,1.7.2.4__1.1.0__20171129,5,20171208,classic,,0,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,,
2376,fr,fr,2017-12-07 15:22:19.000000 UTC,,,,2018-01-06,2017,December,Thursday,16:22,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Que Les Filles,quelesfilles,1.7.2.4__1.1.0__20171129,5,20171207,classic,,0,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,,
2349,fr,fr,2017-12-07 04:28:34.000000 UTC,,,,2018-01-06,2017,December,Thursday,05:28,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,SHARKWEAR,sharkwear,1.7.2.4__1.1.0__20171129,5,20171207,classic,,0,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,20171207,
2365,es,es,2017-12-07 12:41:36.000000 UTC,,,,2018-01-06,2017,December,Thursday,13:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Tu reloj,tu-reloj,1.7.2.4__1.1.0__20171129,5,20171207,minimal,,1,2,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,20171207,20171207
2375,fr,fr,2017-12-07 15:11:42.000000 UTC,,,,2018-01-06,2017,December,Thursday,16:11,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,FRIABON,friabon,1.7.2.4__1.1.0__20171129,5,20171208,lifestyle,20171208,0,1,20171209,4,20171209,2,2,2,0,0,0,,0,0,0,20171208,
2370,fr,fr,2017-12-07 13:40:40.000000 UTC,,,,2018-01-06,2017,December,Thursday,14:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,artecom,artecom,1.7.2.4__1.1.0__20171129,5,20171207,classic,,0,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,,
2331,it,it,2017-12-06 14:17:20.000000 UTC,,,,2018-01-05,2017,December,Wednesday,15:17,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,farmab,farmab,1.7.2.4__1.1.0__20171129,6,20171206,shopping,,1,1,20171207,4,20171207,2,2,2,0,0,0,,0,0,0,,
2336,fr,fr,2017-12-06 16:19:22.000000 UTC,,,,2018-01-05,2017,December,Wednesday,17:19,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SCA PIECES,sca-pieces,1.7.2.4__1.1.0__20171129,6,20171206,classic,,0,1,20171207,4,20171207,2,2,2,0,0,0,,0,0,0,,
2324,fr,fr,2017-12-06 12:29:42.000000 UTC,,,,2018-01-05,2017,December,Wednesday,13:29,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Asset-formations,asset-formations,1.7.2.4__1.1.0__20171129,6,20171206,shopping,,0,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,,20171206
2325,es,es,2017-12-06 13:55:14.000000 UTC,,,,2018-01-05,2017,December,Wednesday,14:55,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,TotalPadel,totalpadel,1.7.2.4__1.1.0__20171129,6,20171206,lifestyle,,0,1,20171207,4,20171207,2,2,2,0,0,0,,0,0,0,,
2326,fr,fr,2017-12-06 13:58:26.000000 UTC,,,,2018-01-05,2017,December,Wednesday,14:58,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Accessoires Auto,accessoires-auto,1.7.2.4__1.1.0__20171129,6,20171206,classic,,2,0,,4,20171208,2,2,2,0,0,0,,0,0,0,20171206,
2344,fr,fr,2017-12-06 20:17:13.000000 UTC,,,,2018-01-05,2017,December,Wednesday,21:17,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Fleuriste,fleuriste,1.7.2.4__1.1.0__20171129,6,20171206,lifestyle,,0,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,20171206,
2317,fr,fr,2017-12-06 11:24:40.000000 UTC,,,,2018-01-05,2017,December,Wednesday,12:24,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Matz boutique,matz-boutique,1.7.2.4__1.1.0__20171129,6,20171206,classic,,1,1,20171208,4,20171208,2,2,2,0,0,0,,0,0,0,,
2327,it,it,2017-12-06 13:25:28.000000 UTC,,,,2018-01-05,2017,December,Wednesday,14:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,MaisonKitch,maisonkitch,1.7.2.4__1.1.0__20171129,6,20171206,lifestyle,,0,1,20171207,4,20171207,2,2,2,0,0,0,,0,0,0,20171206,
2277,fr,fr,2017-12-05 09:00:56.000000 UTC,,,,2018-01-04,2017,December,Tuesday,10:00,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,ghyeujdiozjd od,ghyeujdiozjd-od,1.7.2.4__1.1.0__20171129,7,20171205,classic,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2290,es,es,2017-12-05 13:35:06.000000 UTC,,,,2018-01-04,2017,December,Tuesday,14:35,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,pruebapruebaprueba1,pruebapruebaprueba1,1.7.2.4__1.1.0__20171129,7,20171205,classic,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2281,es,es,2017-12-05 09:05:00.000000 UTC,,,,2018-01-04,2017,December,Tuesday,10:05,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,pruebajuan,pruebajuan,1.7.2.4__1.1.0__20171129,7,20171205,classic,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2287,fr,fr,2017-12-05 11:38:04.000000 UTC,,,,2018-01-04,2017,December,Tuesday,12:38,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,MOTORANCHSHOP,motoranchshop,1.7.2.4__1.1.0__20171129,7,20171205,classic,,0,1,20171207,4,20171207,2,0,2,0,0,0,,0,0,0,,
2278,fr,fr,2017-12-05 09:01:13.000000 UTC,,,,2018-01-04,2017,December,Tuesday,10:01,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,laboutiquedesarah,laboutiquedesarah,1.7.2.4__1.1.0__20171129,7,20171205,lifestyle,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2236,fr,fr,2017-12-04 10:05:07.000000 UTC,,,,2018-01-03,2017,December,Monday,11:05,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,bitcoin,bitcoin,1.7.2.4__1.1.0__20171129,8,20171204,classic,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2243,es,es,2017-12-04 12:03:59.000000 UTC,,,,2018-01-03,2017,December,Monday,13:03,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,retrosde,retrosde,1.7.2.4__1.1.0__20171129,8,20171212,shopping,20171211,0,1,20171206,4,20171206,2,2,2,0,0,0,,0,0,0,,
2263,fr,fr,2017-12-04 19:02:15.000000 UTC,,,,2018-01-03,2017,December,Monday,20:02,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Durtle,durtle,1.7.2.4__1.1.0__20171129,8,20171204,lifestyle,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2252,es,es,2017-12-04 13:47:04.000000 UTC,,,,2018-01-03,2017,December,Monday,14:47,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,tutiendaonline,tutiendaonline,1.7.2.4__1.1.0__20171129,8,20171204,classic,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,20171204,
2234,fr,fr,2017-12-04 09:59:47.000000 UTC,,,,2018-01-03,2017,December,Monday,10:59,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,madeinfrance,madeinfrance,1.7.2.4__1.1.0__20171129,8,20171204,classic,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2240,fr,fr,2017-12-04 10:20:34.000000 UTC,,,,2018-01-03,2017,December,Monday,11:20,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,aseagull,aseagull,1.7.2.4__1.1.0__20171129,8,20171205,classic,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2244,es,es,2017-12-04 12:18:16.000000 UTC,,,,2018-01-03,2017,December,Monday,13:18,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,elpuntodemar,elpuntodemar,1.7.2.4__1.1.0__20171129,8,20171205,classic,,0,1,20171206,4,20171206,2,0,2,0,0,0,,0,0,0,,
2237,es,es,2017-12-04 09:26:44.000000 UTC,,,,2018-01-03,2017,December,Monday,10:26,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,AsturExperience,asturexperience,1.7.2.4__1.1.0__20171129,8,20171204,lifestyle,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,20171204,
2221,fr,fr,2017-12-03 20:21:57.000000 UTC,,,,2018-01-02,2017,December,Sunday,21:21,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Neverstopwork,neverstopwork,1.7.2.4__1.1.0__20171129,9,20171204,lifestyle,,2,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,20171204,
2201,it,it,2017-12-03 10:26:35.000000 UTC,,,,2018-01-02,2017,December,Sunday,11:26,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,monolith3d,monolith3d,1.7.2.4__1.1.0__20171129,9,20171203,minimal,,0,1,20171204,4,20171204,2,0,2,0,0,0,,0,0,0,,
2210,fr,fr,2017-12-03 14:20:56.000000 UTC,,,,2018-01-02,2017,December,Sunday,15:20,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,OUTILS MOINS CHERS,outils-moins-chers,1.7.2.4__1.1.0__20171129,9,20171204,minimal,,1,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2209,fr,fr,2017-12-03 14:20:56.000000 UTC,,,,2018-01-02,2017,December,Sunday,15:20,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,topgadget,topgadget,1.7.2.4__1.1.0__20171129,9,20171210,classic,,0,1,20171204,4,20171204,2,2,2,0,0,0,,0,0,0,,
2197,es,es,2017-12-03 09:43:07.000000 UTC,,,,2018-01-02,2017,December,Sunday,10:43,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Belenia,belenia,1.7.2.4__1.1.0__20171129,9,20171204,classic,,0,1,20171204,4,20171204,2,0,2,0,0,0,,0,0,0,,
2195,es,es,2017-12-03 08:52:38.000000 UTC,,,,2018-01-02,2017,December,Sunday,09:52,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,A Cova da Bruxa,a-cova-da-bruxa,1.7.2.4__1.1.0__20171129,9,20171203,lifestyle,,0,1,20171204,4,20171204,2,0,2,0,0,0,,0,0,0,,
2217,it,it,2017-12-03 17:18:12.000000 UTC,,,,2018-01-02,2017,December,Sunday,18:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Consulenza Online & Acquisto,consulenza-online-and-acquisto,1.7.2.4__1.1.0__20171129,9,20171203,shopping,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2193,es,es,2017-12-03 07:01:46.000000 UTC,,,,2018-01-02,2017,December,Sunday,08:01,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,autoparts,autoparts,1.7.2.4__1.1.0__20171129,9,20171203,lifestyle,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2188,fr,fr,2017-12-02 23:26:45.000000 UTC,,,,2018-01-01,2017,December,Sunday,00:26,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,eyitiz,eyitiz,1.7.2.4__1.1.0__20171129,9,20171207,classic,,0,1,20171203,4,20171203,2,1,2,0,0,0,,0,0,0,,
2220,fr,fr,2017-12-03 20:39:18.000000 UTC,,,,2018-01-02,2017,December,Sunday,21:39,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Tom,tom,1.7.2.4__1.1.0__20171129,9,20171205,classic,,0,1,20171205,4,20171205,2,0,2,0,0,0,,0,0,0,,
2149,fr,fr,2017-12-02 01:19:04.000000 UTC,,,,2018-01-01,2017,December,Saturday,02:19,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Deliv Jack,deliv-jack,1.7.2.4__1.1.0__20171129,10,20171203,classic,,0,1,20171203,4,20171203,2,0,2,0,0,0,,0,0,0,,
2175,fr,fr,2017-12-02 16:48:23.000000 UTC,,,,2018-01-01,2017,December,Saturday,17:48,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,boisetwellness,boisetwellness,1.7.2.4__1.1.0__20171129,10,20171202,classic,,0,1,20171203,4,20171203,2,0,2,0,0,0,,0,0,0,,
2177,fr,fr,2017-12-02 16:19:33.000000 UTC,,,,2018-01-01,2017,December,Saturday,17:19,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,nailpolish,nailpolish,1.7.2.4__1.1.0__20171129,10,20171202,lifestyle,,5,2,20171206,4,20171204,2,0,2,0,0,0,,0,0,0,20171202,
2160,es,es,2017-12-02 12:40:24.000000 UTC,,,,2018-01-01,2017,December,Saturday,13:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Malpey,malpey,1.7.2.4__1.1.0__20171129,10,20171202,minimal,,0,1,20171203,4,20171203,2,0,2,0,0,0,,0,0,0,20171202,
2145,fr,fr,2017-12-01 22:01:09.000000 UTC,,,,2017-12-31,2017,December,Friday,23:01,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Mag kamas,mag-kamas,1.7.2.4__1.1.0__20171129,11,20171202,classic,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,20171202,
2109,fr,fr,2017-12-01 09:20:58.000000 UTC,,,,2017-12-31,2017,December,Friday,10:20,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,tout pour l'enfant,tout-pour-lenfant,1.7.2.4__1.1.0__20171129,11,20171203,classic,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,,
2088,fr,fr,2017-11-30 18:45:01.000000 UTC,,,,2017-12-30,2017,November,Thursday,19:45,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,relooktoi,relooktoi,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,,
2063,fr,fr,2017-11-30 12:02:55.000000 UTC,,,,2017-12-30,2017,November,Thursday,13:02,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Vapeology,vapeology,1.7.2.4__1.1.0__20171129,12,20171130,lifestyle,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2095,fr,fr,2017-11-30 20:34:05.000000 UTC,,,,2017-12-30,2017,November,Thursday,21:34,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,sitepresta,sitepresta,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,,
2062,fr,fr,2017-11-30 11:34:37.000000 UTC,,,,2017-12-30,2017,November,Thursday,12:34,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,BoutiqueAFlo,boutiqueaflo,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2075,it,it,2017-11-30 14:00:59.000000 UTC,,,,2017-12-30,2017,November,Thursday,15:00,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,viaggipuntozero,viaggipuntozero,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,,
2078,es,es,2017-11-30 15:41:48.000000 UTC,,,,2017-12-30,2017,November,Thursday,16:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,karasukimonos,karasukimonos,1.7.2.4__1.1.0__20171129,12,20171130,lifestyle,,0,1,20171202,4,20171202,2,0,2,0,0,0,,0,0,0,,
2068,es,es,2017-11-30 12:45:34.000000 UTC,,,,2017-12-30,2017,November,Thursday,13:45,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,emporion,emporion,1.7.2.4__1.1.0__20171129,12,20171210,classic,,0,1,20171201,4,20171201,2,1,2,0,0,0,,0,0,0,,
2027,it,it,2017-11-29 22:33:18.000000 UTC,,,,2017-12-29,2017,November,Wednesday,23:33,Evening,gb,London,WC2H 9JQ,Trial,Unknown,created,9e99,e99,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1985,fr,fr,2017-11-29 10:09:35.000000 UTC,,,,2017-12-29,2017,November,Wednesday,11:09,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Lina Concept,lina-concept,1.7.2.1__1.0.1__20171030-02,13,20171129,minimal,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1986,fr,fr,2017-11-29 10:51:19.000000 UTC,,,,2017-12-29,2017,November,Wednesday,11:51,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,EGaming,egaming,1.7.2.1__1.0.1__20171030-02,13,20171129,lifestyle,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
2011,fr,fr,2017-11-29 17:31:50.000000 UTC,,,,2017-12-29,2017,November,Wednesday,18:31,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Photographe Patrick Ximenes,photographe-patrick-ximenes,1.7.2.1__1.0.1__20171030-02,13,20171204,minimal,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2002,fr,fr,2017-11-29 15:36:38.000000 UTC,,,,2017-12-29,2017,November,Wednesday,16:36,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,la vape a steph,la-vape-a-steph,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
2017,fr,fr,2017-11-29 19:18:53.000000 UTC,,,,2017-12-29,2017,November,Wednesday,20:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,petite fleur de lotus,petite-fleur-de-lotus,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2007,es,es,2017-11-29 16:59:21.000000 UTC,,,,2017-12-29,2017,November,Wednesday,17:59,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,TTSOCIETY,ttsociety,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,20171129,
1977,fr,fr,2017-11-29 09:13:35.000000 UTC,,,,2017-12-29,2017,November,Wednesday,10:13,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,à ma mesure,a-ma-mesure,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
1987,fr,fr,2017-11-29 11:20:16.000000 UTC,,,,2017-12-29,2017,November,Wednesday,12:20,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,XXX,xxx,1.7.2.1__1.0.1__20171030-02,13,20171201,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
2006,fr,es,2017-11-29 16:58:17.000000 UTC,,,,2017-12-29,2017,November,Wednesday,17:58,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,livehappy,livehappy,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2024,es,es,2017-11-29 22:05:13.000000 UTC,,,,2017-12-29,2017,November,Wednesday,23:05,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Bambola,bambola,1.7.2.1__1.0.1__20171030-02,13,20171129,lifestyle,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2008,it,it,2017-11-29 16:11:58.000000 UTC,,,,2017-12-29,2017,November,Wednesday,17:11,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Prova di Treebe,treebe,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1993,fr,fr,2017-11-29 12:48:37.000000 UTC,,,,2017-12-29,2017,November,Wednesday,13:48,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,atelier drone racer,atelier-drone-racer,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1998,fr,fr,2017-11-29 14:36:25.000000 UTC,,,,2017-12-29,2017,November,Wednesday,15:36,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Caverne De La Marque,caverne-de-la-marque,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
2012,fr,fr,2017-11-29 17:09:30.000000 UTC,,,,2017-12-29,2017,November,Wednesday,18:09,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,tradercheap,tradercheap,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,20171129,20171129
1995,fr,fr,2017-11-29 15:06:32.000000 UTC,,,,2017-12-29,2017,November,Wednesday,16:06,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,test,test123,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,20171129,
2026,fr,fr,2017-11-29 22:27:23.000000 UTC,,,,2017-12-29,2017,November,Wednesday,23:27,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Peachy,peachy,1.7.2.1__1.0.1__20171030-02,13,20171202,minimal,,0,1,20171201,4,20171201,2,0,2,0,0,0,,0,0,0,,
1941,es,es,2017-11-28 17:16:45.000000 UTC,,,,2017-12-28,2017,November,Tuesday,18:16,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Calzados Eneire,calzados-eneire,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,2,0,2,0,0,0,,0,0,0,,
1909,es,es,2017-11-28 10:06:21.000000 UTC,,,,2017-12-28,2017,November,Tuesday,11:06,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,okmakey,okmakey,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,2,0,2,0,0,0,,0,0,0,,
1945,fr,fr,2017-11-28 19:06:28.000000 UTC,,,,2017-12-28,2017,November,Tuesday,20:06,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,ateliers-tribu,ateliers-tribu,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1939,fr,fr,2017-11-28 16:21:37.000000 UTC,,,,2017-12-28,2017,November,Tuesday,17:21,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Nazey-boutique,nazey-boutique,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,20171128,
1906,es,es,2017-11-28 09:52:22.000000 UTC,,,,2017-12-28,2017,November,Tuesday,10:52,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,izetaka,izetaka,1.7.2.1__1.0.1__20171030-02,14,20171202,minimal,20171128,0,1,20171129,4,20171129,2,0,2,0,0,0,,0,0,0,20171202,
1912,fr,fr,2017-11-28 09:25:14.000000 UTC,,,,2017-12-28,2017,November,Tuesday,10:25,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Colocarts,colocarts,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1905,fr,fr,2017-11-28 09:04:55.000000 UTC,,,,2017-12-28,2017,November,Tuesday,10:04,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Teknisol Fourniture,teknisol-fourniture,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,2,0,2,0,0,0,,0,0,0,,
1928,fr,fr,2017-11-28 13:33:52.000000 UTC,,,,2017-12-28,2017,November,Tuesday,14:33,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Manzil,manzil,1.7.2.1__1.0.1__20171030-02,14,20171128,minimal,,0,1,20171129,4,20171129,2,0,2,0,0,0,,0,0,0,20171128,
1969,it,it,2017-11-28 22:55:54.000000 UTC,,,,2017-12-28,2017,November,Tuesday,23:55,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Freejoint,freejoint,1.7.2.1__1.0.1__20171030-02,14,20171129,classic,,0,1,20171129,4,20171129,2,0,2,0,0,0,,0,0,0,,
